temperature,humidity,air_flow,mrt,pmv
28.0,58.0,0.09,28.0,1.08
28.0,58.0,0.09,28.0,1.08
28.0,56.0,0.09,29.2,1.24
28.0,56.0,0.09,29.2,1.24
28.0,56.0,0.09,29.2,1.24
28.0,56.0,0.09,29.2,1.24
28.0,56.0,0.09,29.2,1.24
28.0,56.0,0.09,29.2,1.24
28.0,56.0,0.09,29.2,1.24
28.0,56.0,0.09,29.2,1.24
28.0,56.0,0.09,29.2,1.24
28.0,56.0,0.09,29.2,1.24
28.0,56.0,0.09,29.2,1.24
27.0,58.0,0.09,28.0,0.92
27.0,58.0,0.09,28.8,1.04
27.0,58.0,0.09,28.4,0.98
27.0,58.0,0.09,28.4,0.98
27.0,58.0,0.09,28.4,0.98
28.0,58.0,0.09,28.0,1.08
28.0,58.0,0.09,27.8,1.05
28.0,58.0,0.09,27.8,1.05
28.0,58.0,0.09,27.8,1.05
28.0,60.0,0.09,27.8,1.07
28.0,60.0,0.09,27.8,1.07
28.0,60.0,0.09,27.8,1.07
28.0,60.0,0.09,27.8,1.07
28.0,60.0,0.09,27.8,1.07
28.0,60.0,0.09,27.8,1.07
28.0,60.0,0.09,27.8,1.07
28.0,60.0,0.09,27.8,1.07
28.0,60.0,0.09,27.8,1.07
28.0,60.0,0.09,27.8,1.07
28.0,60.0,0.09,27.8,1.07
28.0,59.0,0.09,29.2,1.27
28.0,59.0,0.09,29.0,1.24
29.0,60.0,0.09,28.4,1.32
29.0,60.0,0.09,28.4,1.32
29.0,60.0,0.09,28.4,1.32
29.0,59.0,0.09,29.8,1.52
29.0,59.0,0.09,29.8,1.52
29.0,52.0,0.09,29.0,1.33
29.0,52.0,0.09,29.0,1.33
29.0,52.0,0.09,29.0,1.33
29.0,52.0,0.09,29.0,1.33
29.0,52.0,0.09,29.0,1.33
29.0,52.0,0.09,29.0,1.33
29.0,52.0,0.09,29.0,1.33
29.0,55.0,0.09,30.8,1.63
29.0,55.0,0.09,30.8,1.63
29.0,55.0,0.09,30.8,1.63
29.0,55.0,0.09,30.8,1.63
29.0,55.0,0.09,30.8,1.63
29.0,55.0,0.09,30.8,1.63
28.0,70.0,0.09,28.6,1.27
28.0,70.0,0.09,28.6,1.27
28.0,70.0,0.09,28.6,1.27
28.0,70.0,0.09,28.6,1.27
28.0,70.0,0.09,28.6,1.27
28.0,70.0,0.09,28.6,1.27
28.0,70.0,0.09,28.6,1.27
28.0,70.0,0.09,28.6,1.27
28.0,70.0,0.09,28.6,1.27
28.0,70.0,0.09,28.6,1.27
28.0,70.0,0.09,28.6,1.27
28.0,70.0,0.09,28.6,1.27
28.0,70.0,0.09,28.6,1.27
28.0,70.0,0.09,28.6,1.27
28.0,67.0,0.09,29.4,1.36
28.0,67.0,0.09,29.4,1.36
28.0,67.0,0.09,29.4,1.36
28.0,67.0,0.09,29.4,1.36
28.0,67.0,0.09,29.4,1.36
28.0,67.0,0.09,29.4,1.36
28.0,67.0,0.09,29.4,1.36
28.0,67.0,0.09,29.4,1.36
28.0,67.0,0.09,29.4,1.36
28.0,67.0,0.09,29.4,1.36
28.0,67.0,0.09,29.4,1.36
28.0,67.0,0.09,29.4,1.36
28.0,67.0,0.09,29.4,1.36
28.0,67.0,0.09,29.4,1.36
29.0,68.0,0.09,29.6,1.57
29.0,68.0,0.09,29.6,1.57
29.0,68.0,0.09,29.6,1.57
29.0,68.0,0.09,29.6,1.57
29.0,68.0,0.09,29.6,1.57
29.0,68.0,0.09,29.6,1.57
29.0,68.0,0.09,29.6,1.57
29.0,68.0,0.09,29.6,1.57
29.0,68.0,0.09,29.6,1.57
26.0,66.0,0.09,26.8,0.65
26.0,66.0,0.09,26.8,0.65
26.0,66.0,0.09,26.8,0.65
26.0,66.0,0.09,26.8,0.65
26.0,66.0,0.09,26.8,0.65
26.0,66.0,0.09,26.8,0.65
26.0,66.0,0.09,26.8,0.65
26.0,66.0,0.09,26.8,0.65
26.0,66.0,0.09,26.8,0.65
26.0,66.0,0.09,26.8,0.65
26.0,66.0,0.09,26.8,0.65
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
27.0,64.0,0.09,27.4,0.88
25.0,66.0,0.09,26.4,0.43
25.0,66.0,0.09,26.4,0.43
25.0,66.0,0.09,26.4,0.43
25.0,66.0,0.09,26.4,0.43
25.0,66.0,0.09,26.4,0.43
25.0,66.0,0.09,26.4,0.43
25.0,66.0,0.09,26.4,0.43
25.0,66.0,0.09,26.4,0.43
25.0,66.0,0.09,26.4,0.43
25.0,66.0,0.09,26.4,0.43
25.0,66.0,0.09,26.4,0.43
26.0,65.0,0.09,27.2,0.7
26.0,65.0,0.09,27.2,0.7
26.0,65.0,0.09,27.2,0.7
26.0,65.0,0.09,27.2,0.7
26.0,65.0,0.09,27.2,0.7
26.0,65.0,0.09,27.2,0.7
27.0,69.0,0.09,27.8,0.98
27.0,69.0,0.09,27.8,0.98
27.0,69.0,0.09,27.8,0.98
27.0,69.0,0.09,27.8,0.98
27.0,69.0,0.09,27.8,0.98
27.0,69.0,0.09,27.8,0.98
27.0,69.0,0.09,27.8,0.98
27.0,69.0,0.09,27.8,0.98
27.0,69.0,0.09,27.8,0.98
27.0,69.0,0.09,27.8,0.98
28.0,61.0,0.09,27.4,1.02
28.0,61.0,0.09,27.4,1.02
28.0,61.0,0.09,27.4,1.02
27.0,68.0,0.09,28.2,1.03
27.0,68.0,0.09,28.2,1.03
28.0,67.0,0.09,26.4,0.92
28.0,67.0,0.09,26.4,0.92
28.0,67.0,0.09,26.4,0.92
28.0,64.0,0.09,26.6,0.93
28.0,64.0,0.09,26.6,0.93
27.0,64.0,0.09,27.6,0.91
27.0,64.0,0.09,27.6,0.91
28.0,68.0,0.09,27.2,1.05
28.0,68.0,0.09,27.2,1.05
29.0,63.0,0.09,27.4,1.2
29.0,63.0,0.09,27.4,1.2
29.0,63.0,0.09,27.4,1.2
29.0,63.0,0.09,27.4,1.2
29.0,63.0,0.09,27.4,1.2
30.0,62.0,0.09,30.2,1.76
30.0,62.0,0.09,30.2,1.76
30.0,62.0,0.09,30.2,1.76
30.0,62.0,0.09,30.2,1.76
31.0,62.0,0.09,32.6,2.29
31.0,62.0,0.09,32.6,2.29
31.0,62.0,0.09,32.6,2.29
31.0,62.0,0.09,32.6,2.29
31.0,62.0,0.09,32.6,2.29
25.0,69.0,0.09,23.6,0.05
25.0,69.0,0.09,23.6,0.05
25.0,69.0,0.09,24.0,0.11
25.0,70.0,0.09,24.2,0.15
26.0,71.0,0.09,24.2,0.31
25.0,72.0,0.09,25.8,0.39
24.0,71.0,0.09,24.8,0.06
24.0,66.0,0.09,23.2,-0.19
24.0,72.0,0.09,25.0,0.09
24.0,67.0,0.09,26.4,0.25
26.0,63.0,0.09,26.8,0.63
25.0,66.0,0.09,25.8,0.35
26.0,63.0,0.09,26.8,0.63
26.0,67.0,0.09,26.6,0.63
25.0,71.0,0.09,28.0,0.69
26.0,72.0,0.09,27.4,0.78
26.0,72.0,0.09,27.4,0.78
26.0,72.0,0.09,27.4,0.78
26.0,66.0,0.09,29.0,0.98
28.0,65.0,0.09,29.2,1.32
27.0,70.0,0.09,26.0,0.73
27.0,68.0,0.09,27.8,0.97
28.0,61.0,0.09,26.2,0.84
25.0,64.0,0.09,24.4,0.13
25.0,64.0,0.09,24.4,0.13
25.0,64.0,0.09,24.4,0.13
25.0,64.0,0.09,24.4,0.13
25.0,64.0,0.09,24.4,0.13
26.0,66.0,0.09,25.0,0.39
26.0,66.0,0.09,25.0,0.39
26.0,61.0,0.09,25.2,0.38
26.0,60.0,0.09,26.4,0.55
27.0,63.0,0.09,25.0,0.53
27.0,63.0,0.09,25.0,0.53
26.0,65.0,0.09,27.6,0.76
26.0,65.0,0.09,27.6,0.76
25.0,69.0,0.09,29.6,0.9
26.0,69.0,0.09,28.6,0.94
26.0,69.0,0.09,28.6,0.94
26.0,69.0,0.09,28.0,0.85
26.0,69.0,0.09,28.4,0.91
28.0,66.0,0.09,27.0,1.0
27.0,68.0,0.09,28.4,1.06
26.0,68.0,0.09,29.0,0.99
26.0,68.0,0.09,28.2,0.87
27.0,68.0,0.09,28.6,1.09
28.0,69.0,0.09,27.4,1.08
28.0,67.0,0.09,26.0,0.86
28.0,66.0,0.09,27.0,1.0
27.0,66.0,0.09,27.4,0.9
28.0,75.0,0.09,30.4,1.58
28.0,75.0,0.09,30.4,1.58
25.0,64.0,0.09,24.4,0.13
25.0,64.0,0.09,24.4,0.13
25.0,64.0,0.09,24.4,0.13
25.0,64.0,0.09,24.4,0.13
25.0,64.0,0.09,24.4,0.13
26.0,64.0,0.09,27.0,0.67
26.0,64.0,0.09,27.0,0.67
25.0,66.0,0.09,26.0,0.38
25.0,66.0,0.09,26.0,0.38
25.0,66.0,0.09,26.0,0.38
25.0,66.0,0.09,26.0,0.38
25.0,63.0,0.09,25.4,0.27
25.0,63.0,0.09,25.4,0.27
25.0,64.0,0.09,25.8,0.33
25.0,64.0,0.09,25.8,0.33
25.0,64.0,0.09,25.8,0.33
25.0,64.0,0.09,25.8,0.33
25.0,64.0,0.09,25.8,0.33
25.0,64.0,0.09,25.8,0.33
25.0,64.0,0.09,25.8,0.33
24.0,65.0,0.09,22.8,-0.25
24.0,65.0,0.09,22.8,-0.25
24.0,65.0,0.09,22.8,-0.25
24.0,65.0,0.09,22.8,-0.25
24.0,65.0,0.09,22.8,-0.25
24.0,67.0,0.09,25.2,0.09
24.0,67.0,0.09,25.2,0.09
24.0,67.0,0.09,25.2,0.09
24.0,67.0,0.09,25.2,0.09
24.0,67.0,0.09,25.2,0.09
24.0,67.0,0.09,25.2,0.09
24.0,67.0,0.09,25.2,0.09
24.0,67.0,0.09,25.2,0.09
24.0,67.0,0.09,25.2,0.09
24.0,67.0,0.09,24.6,0.01
24.0,67.0,0.09,24.6,0.01
24.0,67.0,0.09,24.6,0.01
24.0,67.0,0.09,24.6,0.01
24.0,67.0,0.09,24.6,0.01
24.0,67.0,0.09,24.6,0.01
24.0,67.0,0.09,24.6,0.01
24.0,67.0,0.09,24.6,0.01
24.0,67.0,0.09,24.6,0.01
24.0,67.0,0.09,24.6,0.01
25.0,64.0,0.09,26.2,0.39
25.0,64.0,0.09,26.2,0.39
24.0,64.0,0.09,26.2,0.21
24.0,64.0,0.09,26.2,0.21
24.0,64.0,0.09,24.2,-0.07
24.0,64.0,0.09,24.2,-0.07
24.0,64.0,0.09,24.2,-0.07
24.0,64.0,0.09,24.2,-0.07
24.0,64.0,0.09,24.2,-0.07
24.0,64.0,0.09,24.2,-0.07
24.0,64.0,0.09,24.2,-0.07
24.0,64.0,0.09,24.2,-0.07
25.0,64.0,0.09,26.0,0.36
25.0,64.0,0.09,26.0,0.36
25.0,64.0,0.09,26.0,0.36
26.0,61.0,0.09,26.6,0.58
23.0,61.0,0.09,25.2,-0.13
23.0,61.0,0.09,25.2,-0.13
23.0,61.0,0.09,25.2,-0.13
23.0,62.0,0.09,23.6,-0.34
23.0,63.0,0.09,23.6,-0.34
25.0,62.0,0.09,23.6,0.0
25.0,62.0,0.09,23.6,0.0
23.0,65.0,0.09,24.4,-0.22
26.0,65.0,0.09,26.4,0.58
26.0,65.0,0.09,26.4,0.58
26.0,65.0,0.09,26.4,0.58
26.0,65.0,0.09,26.4,0.58
26.0,65.0,0.09,26.4,0.58
26.0,65.0,0.09,26.4,0.58
27.0,71.0,0.09,29.0,1.17
27.0,71.0,0.09,29.0,1.17
27.0,71.0,0.09,29.0,1.17
27.0,71.0,0.09,29.0,1.17
27.0,71.0,0.09,29.0,1.17
27.0,71.0,0.09,29.0,1.17
27.0,71.0,0.09,29.0,1.17
27.0,71.0,0.09,29.0,1.17
27.0,71.0,0.09,29.0,1.17
27.0,68.0,0.09,24.8,0.54
28.0,74.0,0.09,29.2,1.39
29.0,80.0,0.09,28.8,1.55
29.0,80.0,0.09,28.8,1.55
28.0,79.0,0.09,29.0,1.41
28.0,79.0,0.09,29.0,1.41
27.0,70.0,0.09,27.6,0.96
27.0,70.0,0.09,27.6,0.96
27.0,70.0,0.09,27.6,0.96
27.0,70.0,0.09,27.6,0.96
27.0,70.0,0.09,27.6,0.96
27.0,70.0,0.09,27.6,0.96
27.0,70.0,0.09,27.6,0.96
27.0,70.0,0.09,27.6,0.96
27.0,70.0,0.09,27.6,0.96
27.0,70.0,0.09,27.6,0.96
27.0,70.0,0.09,27.6,0.96
27.0,70.0,0.09,27.6,0.96
27.0,70.0,0.09,27.6,0.96
27.0,70.0,0.09,27.6,0.96
22.8,44.5,0.13,22.97,-0.69
22.9,43.8,0.08,22.42,-0.63
23.1,43.8,0.12,24.1,-0.46
23.3,42.8,0.12,23.3,-0.54
23.5,41.6,0.09,22.7,-0.51
22.9,43.6,0.12,22.73,-0.68
23.1,43.0,0.09,22.46,-0.6
23.5,42.1,0.09,22.86,-0.48
24.3,40.1,0.07,23.82,-0.23
23.5,41.6,0.11,22.85,-0.54
22.2,44.0,0.07,21.07,-0.93
21.5,45.9,0.11,21.5,-1.02
22.5,43.1,0.12,22.0,-0.85
23.6,40.5,0.06,22.8,-0.48
21.9,44.0,0.08,21.1,-0.98
23.6,40.0,0.07,22.96,-0.46
21.6,44.7,0.13,20.91,-1.17
22.6,42.2,0.08,22.12,-0.74
23.4,46.4,0.11,22.25,-0.61
24.5,45.3,0.1,24.34,-0.12
23.3,47.3,0.1,22.98,-0.48
25.3,44.3,0.14,23.75,-0.1
23.6,46.9,0.08,22.64,-0.46
23.0,47.2,0.08,22.36,-0.6
23.7,46.8,0.07,22.9,-0.41
23.5,47.7,0.1,22.86,-0.47
23.6,47.2,0.14,23.43,-0.39
24.0,41.1,0.1,22.88,-0.43
22.7,42.9,0.14,22.0,-0.75
21.6,41.8,0.17,20.68,-1.24
22.6,47.8,0.12,22.27,-0.77
24.0,43.1,0.09,22.72,-0.41
22.9,44.2,0.1,22.26,-0.66
22.9,42.9,0.09,21.78,-0.72
22.6,40.3,0.12,22.77,-0.74
23.4,53.9,0.09,22.44,-0.48
21.7,62.2,0.09,21.06,-0.92
23.1,57.0,0.06,21.98,-0.57
22.2,59.3,0.08,21.88,-0.74
22.4,61.8,0.07,21.44,-0.74
22.9,57.1,0.08,21.94,-0.61
23.0,57.2,0.07,21.88,-0.6
22.8,57.2,0.12,22.3,-0.67
22.1,58.7,0.08,21.78,-0.77
23.1,55.3,0.09,22.14,-0.56
22.3,57.8,0.11,21.81,-0.78
22.9,58.5,0.07,21.94,-0.61
22.4,58.4,0.14,21.35,-0.79
21.7,58.5,0.08,21.22,-0.92
22.8,55.8,0.06,21.84,-0.65
22.2,57.7,0.08,21.56,-0.79
23.0,54.2,0.12,23.0,-0.56
22.8,54.4,0.12,21.96,-0.73
22.5,56.2,0.09,21.54,-0.74
23.2,53.5,0.1,22.4,-0.54
22.9,54.9,0.09,22.26,-0.59
21.7,57.2,0.11,21.21,-0.96
22.2,56.9,0.1,21.56,-0.79
23.2,54.3,0.1,22.72,-0.49
22.4,55.9,0.09,21.6,-0.76
22.6,57.6,0.11,22.11,-0.69
22.6,57.2,0.12,22.1,-0.73
22.9,54.4,0.1,21.94,-0.64
23.0,55.2,0.08,22.2,-0.57
23.3,54.6,0.05,22.5,-0.48
22.4,57.2,0.08,21.92,-0.71
22.6,57.2,0.1,21.8,-0.69
22.9,56.5,0.12,21.9,-0.71
22.9,57.3,0.1,22.1,-0.6
22.7,56.6,0.09,21.9,-0.66
23.2,54.5,0.07,22.08,-0.56
23.3,54.5,0.06,22.82,-0.44
21.7,59.4,0.11,21.21,-0.95
22.6,56.2,0.08,21.8,-0.69
22.4,56.7,0.08,21.76,-0.73
23.4,43.4,0.07,22.44,-0.55
23.2,45.6,0.05,22.08,-0.61
23.8,42.7,0.07,23.32,-0.36
24.1,41.6,0.09,23.78,-0.26
24.2,40.9,0.07,24.04,-0.21
23.8,44.3,0.06,23.32,-0.35
24.5,45.4,0.06,23.22,-0.24
24.2,46.4,0.1,23.72,-0.25
24.1,47.1,0.18,23.55,-0.45
24.9,45.2,0.07,23.95,-0.07
24.5,46.7,0.07,23.86,-0.14
24.1,47.7,0.1,23.78,-0.24
24.4,45.5,0.08,23.92,-0.16
23.8,46.9,0.08,23.64,-0.29
21.7,52.1,0.24,22.71,-1.15
23.8,50.2,0.06,23.16,-0.34
24.3,47.1,0.07,23.02,-0.29
24.2,49.8,0.11,23.71,-0.26
23.5,51.3,0.08,22.7,-0.44
23.8,52.0,0.06,22.68,-0.39
23.7,51.0,0.08,23.06,-0.36
23.9,50.8,0.07,22.94,-0.34
24.2,49.5,0.06,23.24,-0.26
24.1,51.1,0.07,23.3,-0.26
24.2,50.5,0.07,23.4,-0.23
23.7,53.6,0.11,23.37,-0.36
24.2,50.8,0.06,23.24,-0.25
24.1,51.6,0.06,23.46,-0.23
23.3,53.8,0.09,22.98,-0.42
24.1,53.0,0.08,22.98,-0.29
24.2,52.3,0.07,23.4,-0.22
24.4,53.3,0.07,23.6,-0.15
24.0,55.5,0.08,23.36,-0.24
22.7,54.4,0.11,22.37,-0.66
23.8,48.0,0.06,23.32,-0.33
24.1,48.1,0.07,23.78,-0.21
24.1,50.7,0.06,22.98,-0.3
24.4,49.5,0.06,23.28,-0.22
25.1,47.1,0.09,24.62,0.06
25.7,45.5,0.09,25.38,0.25
25.2,46.9,0.15,25.2,0.06
25.3,46.1,0.1,24.67,0.06
23.9,49.6,0.09,23.9,-0.22
24.7,48.5,0.14,24.53,-0.05
23.5,51.2,0.12,23.33,-0.45
24.8,48.6,0.1,24.64,-0.01
25.1,47.5,0.13,25.1,0.0
23.9,50.2,0.14,24.42,-0.18
24.6,48.2,0.09,24.6,-0.01
26.5,45.3,0.06,25.55,0.42
25.2,52.5,0.1,24.41,0.05
24.5,52.9,0.12,24.17,-0.16
25.0,48.6,0.14,25.17,0.08
25.1,49.5,0.08,25.26,0.17
26.0,46.9,0.09,25.53,0.32
23.9,51.3,0.15,24.25,-0.25
25.4,47.3,0.1,24.92,0.12
25.2,51.1,0.1,25.67,0.22
24.7,53.5,0.11,24.38,-0.06
25.6,52.6,0.09,25.28,0.27
25.8,50.7,0.11,25.48,0.25
25.7,52.1,0.1,25.54,0.29
25.0,53.2,0.12,24.67,-0.0
25.4,50.6,0.11,25.4,0.18
24.6,54.0,0.16,23.89,-0.21
25.6,50.3,0.07,24.65,0.18
25.7,46.3,0.06,24.59,0.16
25.0,48.6,0.1,24.21,-0.04
24.1,53.0,0.11,23.77,-0.25
24.8,51.7,0.11,24.48,-0.04
24.9,53.1,0.09,24.26,0.02
24.3,50.3,0.12,23.8,-0.26
25.6,48.2,0.08,25.12,0.23
24.9,46.9,0.11,24.58,-0.05
24.9,45.6,0.09,24.1,-0.06
25.2,45.0,0.12,25.53,0.09
26.0,45.3,0.06,25.53,0.33
25.4,49.0,0.1,24.77,0.11
23.4,51.2,0.14,23.92,-0.32
25.8,45.5,0.13,25.3,0.14
25.7,46.0,0.09,25.38,0.25
26.5,46.6,0.08,25.71,0.45
21.9,41.1,0.14,21.55,-0.95
21.9,40.5,0.12,21.56,-1.02
23.3,40.7,0.07,22.5,-0.57
23.3,40.7,0.06,22.5,-0.57
23.6,40.6,0.05,22.0,-0.59
22.9,40.8,0.07,22.26,-0.67
23.8,40.6,0.05,22.52,-0.48
24.0,41.0,0.05,22.72,-0.42
23.1,43.1,0.09,22.3,-0.62
22.5,40.2,0.11,22.17,-0.8
23.6,41.1,0.08,22.32,-0.54
23.5,41.0,0.07,22.7,-0.51
25.1,43.1,0.08,25.1,0.11
21.7,52.2,0.12,21.53,-0.99
22.2,41.0,0.19,22.39,-0.99
23.2,57.6,0.07,22.56,-0.47
23.2,58.1,0.1,22.72,-0.47
22.7,58.9,0.11,22.7,-0.58
22.7,58.6,0.08,22.54,-0.56
22.7,59.5,0.11,22.21,-0.65
23.4,57.8,0.1,22.76,-0.43
23.3,58.0,0.1,23.14,-0.39
24.3,54.7,0.08,23.66,-0.15
22.6,60.6,0.08,21.8,-0.67
24.1,55.9,0.09,23.3,-0.23
23.4,58.4,0.09,22.6,-0.43
22.7,60.4,0.11,22.04,-0.66
23.4,58.4,0.09,22.6,-0.43
22.8,58.6,0.1,22.32,-0.58
23.7,56.7,0.04,22.74,-0.37
23.6,58.4,0.08,22.8,-0.37
22.9,60.8,0.08,22.74,-0.48
23.1,59.3,0.07,22.3,-0.52
22.6,61.3,0.07,21.96,-0.64
22.9,60.2,0.11,22.25,-0.6
23.5,58.0,0.09,23.02,-0.36
23.3,59.7,0.07,22.5,-0.45
23.2,60.3,0.06,22.56,-0.46
22.4,61.4,0.06,21.92,-0.68
23.3,57.9,0.07,22.82,-0.42
23.1,58.8,0.06,22.3,-0.52
23.4,56.6,0.07,22.92,-0.4
24.0,55.4,0.08,23.52,-0.22
22.3,59.7,0.08,21.5,-0.77
22.9,57.5,0.07,22.26,-0.57
22.5,57.6,0.07,22.18,-0.65
22.1,59.5,0.08,21.62,-0.79
22.5,59.4,0.07,22.02,-0.66
22.4,59.6,0.11,22.24,-0.69
23.0,58.9,0.07,22.36,-0.53
22.5,60.8,0.08,22.18,-0.63
23.0,58.5,0.1,22.36,-0.54
23.1,58.3,0.06,21.98,-0.57
23.1,58.5,0.07,22.46,-0.5
23.1,58.9,0.1,23.1,-0.42
26.4,49.3,0.06,25.13,0.38
26.4,48.7,0.05,24.81,0.33
26.3,48.6,0.07,25.19,0.36
26.4,48.2,0.07,24.97,0.35
26.7,47.2,0.07,25.28,0.43
26.2,41.0,0.07,25.09,0.27
23.3,42.6,0.1,22.98,-0.51
22.4,43.8,0.09,22.4,-0.72
22.1,44.3,0.09,21.62,-0.88
23.2,41.8,0.09,23.04,-0.51
23.6,40.4,0.1,22.96,-0.48
24.5,40.1,0.07,23.86,-0.19
24.5,40.3,0.07,23.7,-0.21
23.5,41.3,0.07,22.54,-0.53
23.3,41.5,0.08,22.5,-0.57
23.0,41.8,0.11,22.67,-0.65
23.3,41.5,0.07,22.18,-0.61
24.1,40.3,0.08,22.82,-0.39
23.5,41.6,0.09,22.86,-0.48
23.7,41.6,0.08,22.9,-0.44
23.1,42.6,0.07,22.62,-0.58
23.2,42.3,0.09,22.72,-0.55
23.2,42.3,0.06,22.24,-0.61
24.3,42.4,0.06,23.5,-0.25
24.4,42.1,0.07,23.76,-0.2
24.2,42.5,0.09,23.56,-0.26
24.0,43.5,0.1,23.36,-0.35
23.7,44.6,0.08,22.9,-0.42
24.4,42.4,0.08,23.12,-0.29
24.4,42.8,0.08,23.28,-0.26
23.5,44.5,0.1,22.54,-0.53
23.5,43.8,0.06,22.22,-0.56
23.8,43.0,0.09,23.0,-0.4
23.9,43.1,0.09,22.78,-0.42
23.4,43.3,0.11,23.07,-0.52
23.1,43.7,0.13,22.93,-0.65
23.8,42.3,0.08,22.84,-0.43
23.5,42.8,0.12,23.17,-0.53
23.1,44.2,0.08,22.46,-0.59
23.4,43.0,0.09,22.6,-0.53
24.2,40.9,0.09,23.24,-0.32
22.7,43.7,0.09,22.22,-0.7
23.9,41.1,0.06,22.62,-0.45
24.1,44.5,0.08,23.46,-0.28
23.5,45.1,0.14,23.15,-0.46
24.4,42.6,0.08,23.6,-0.22
24.1,43.4,0.1,23.62,-0.3
23.3,45.7,0.14,22.95,-0.51
24.3,43.3,0.12,23.8,-0.31
24.8,42.0,0.08,24.0,-0.1
24.4,42.9,0.09,23.92,-0.18
24.6,42.7,0.08,23.8,-0.16
24.8,42.4,0.11,24.15,-0.15
24.7,42.2,0.09,23.9,-0.14
25.4,41.1,0.08,24.77,0.1
25.2,42.0,0.06,24.72,0.06
25.0,42.7,0.1,24.36,-0.06
25.5,41.7,0.12,24.67,-0.0
24.9,43.4,0.08,24.1,-0.06
25.8,41.4,0.09,25.17,0.2
25.5,41.9,0.06,24.87,0.13
25.8,41.1,0.08,25.01,0.2
26.1,40.6,0.08,25.63,0.33
25.7,41.7,0.07,24.59,0.13
26.1,40.9,0.08,25.63,0.33
23.8,40.5,0.09,23.16,-0.4
23.3,41.1,0.09,22.82,-0.53
22.5,42.4,0.09,22.18,-0.74
23.0,42.9,0.09,22.68,-0.59
22.6,42.5,0.12,22.1,-0.82
24.1,40.5,0.06,22.98,-0.37
23.9,41.6,0.07,22.78,-0.43
22.7,41.9,0.1,22.38,-0.69
22.0,45.3,0.11,22.33,-0.83
23.1,42.3,0.08,22.62,-0.58
23.8,40.9,0.09,23.0,-0.42
22.9,42.4,0.08,22.26,-0.66
23.9,40.6,0.11,23.25,-0.43
23.6,40.5,0.1,22.64,-0.53
23.0,41.5,0.07,22.68,-0.6
23.1,41.7,0.1,22.94,-0.55
23.1,41.6,0.08,22.62,-0.59
22.3,43.8,0.09,22.14,-0.78
23.5,41.0,0.07,22.38,-0.55
22.9,42.2,0.08,21.78,-0.73
23.7,40.1,0.1,23.54,-0.39
23.3,41.5,0.08,22.82,-0.52
23.1,41.3,0.1,22.78,-0.58
23.6,40.7,0.1,23.28,-0.44
22.8,46.7,0.1,22.0,-0.7
22.2,48.3,0.08,21.72,-0.82
23.7,44.2,0.07,22.74,-0.45
23.0,47.2,0.1,22.04,-0.66
22.7,47.7,0.14,22.53,-0.65
21.9,50.4,0.11,21.9,-0.87
22.2,49.1,0.12,22.2,-0.83
22.8,47.0,0.1,22.0,-0.7
23.7,42.8,0.1,23.54,-0.37
23.5,42.7,0.07,21.9,-0.6
22.6,44.8,0.13,21.92,-0.87
23.2,42.8,0.08,21.92,-0.65
24.3,40.3,0.06,23.18,-0.31
23.7,41.5,0.11,22.88,-0.51
23.2,58.3,0.15,24.43,-0.29
25.3,58.9,0.21,24.15,-0.19
24.6,48.1,0.11,24.28,-0.13
24.6,48.1,0.09,24.28,-0.06
24.6,48.1,0.12,24.43,-0.14
24.0,50.5,0.12,23.67,-0.33
24.0,50.5,0.1,23.68,-0.25
24.0,51.2,0.12,24.33,-0.23
24.7,48.2,0.08,26.75,0.3
23.5,50.0,0.1,24.45,-0.23
23.7,48.9,0.12,24.86,-0.22
23.5,50.6,0.13,23.67,-0.44
23.5,50.6,0.15,24.2,-0.32
24.6,48.1,0.1,24.28,-0.09
23.5,50.6,0.1,24.14,-0.27
23.5,50.6,0.17,24.77,-0.33
23.5,50.6,0.14,24.36,-0.25
24.0,53.8,0.13,24.17,-0.27
24.0,53.8,0.19,24.19,-0.38
24.0,50.5,0.12,23.67,-0.33
24.0,53.8,0.22,24.39,-0.44
24.1,54.5,0.15,24.1,-0.21
24.1,50.6,0.1,25.21,-0.02
24.0,51.2,0.25,24.2,-0.56
24.1,50.6,0.27,24.31,-0.58
23.6,52.7,0.2,24.17,-0.48
23.6,52.7,0.23,23.4,-0.66
23.6,52.7,0.17,23.96,-0.41
23.6,52.7,0.27,24.02,-0.69
23.6,52.7,0.19,25.28,-0.32
23.6,52.7,0.06,24.71,-0.14
23.6,52.7,0.21,25.32,-0.38
23.1,55.5,0.25,22.69,-0.86
23.1,55.5,0.15,22.92,-0.53
23.2,55.6,0.11,24.82,-0.23
23.2,55.6,0.12,26.33,-0.05
24.2,51.4,0.13,25.21,-0.11
