id,time,temperature,humidity,air_flow,mrt,pmv,thermal_comfort
1430,2025-05-21 16:24:53.830687,30.0,86.8,0.52,29.02,0.902,Normal
1431,2025-05-21 16:25:24.342791,30.0,86.9,0.52,29.02,0.902,Normal
1432,2025-05-21 16:25:54.015007,30.0,86.8,0.52,29.02,0.902,Normal
1433,2025-05-21 16:26:24.53821,30.0,86.7,0.53,29.02,0.8963,Normal
1434,2025-05-21 16:26:54.22208,30.0,86.6,0.55,29.01,0.8748,Normal
1435,2025-05-21 16:27:24.534899,30.0,86.7,0.55,29.01,0.8748,Normal
1436,2025-05-21 16:27:54.448856,30.0,87.0,0.55,29.01,0.8748,Normal
1437,2025-05-21 16:28:24.798308,30.0,87.2,0.57,28.9,0.8322,Normal
1438,2025-05-21 16:28:54.851962,30.0,87.7,0.57,28.9,0.8322,Normal
1439,2025-05-21 16:29:24.953391,30.0,87.8,0.57,28.9,0.8322,Normal
1440,2025-05-21 16:29:54.682057,30.0,87.8,0.57,28.9,0.8322,Normal
1441,2025-05-21 16:30:24.982197,30.0,88.0,0.58,28.9,0.8297,Normal
1442,2025-05-21 16:30:54.950225,30.0,88.2,0.58,28.9,0.8297,Normal
1443,2025-05-21 16:31:25.412834,30.0,88.3,0.57,28.9,0.8322,Normal
1444,2025-05-21 16:31:55.094015,30.0,88.4,0.56,28.91,0.8377,Normal
1445,2025-05-21 16:32:25.761583,30.0,88.4,0.56,28.91,0.8377,Normal
1446,2025-05-21 16:32:55.104024,30.0,88.5,0.56,28.91,0.8377,Normal
1447,2025-05-21 16:33:25.631808,30.0,88.4,0.55,28.91,0.8334,Normal
1448,2025-05-21 16:33:55.524285,30.0,88.6,0.55,28.91,0.8334,Normal
1449,2025-05-21 16:34:25.841974,30.0,88.7,0.56,28.9,0.8377,Normal
1450,2025-05-21 16:34:55.599261,30.0,89.1,0.57,28.9,0.8409,Normal
1451,2025-05-21 16:35:26.715625,30.0,89.4,0.59,28.9,0.8058,Normal
